title,price,rating,reviews,discount,brand,product_url
"realme C71 4G Smartphone 4GB+64GB Sea Blue, 6.745 inch Screen, 90Hz Eye Comfort Display, 6300mAh Battery, 37MP Cameras, Unisoc T7250 Chip, IP54",8999.0,4.2,3854,,realme,https://www.amazon.in/realme-Smartphone-Comfort-Display-6300mAh/dp/B0FHPR6K18/ref=sr_1_13
"iQOO Z10x 5G (Ultramarine, 6GB RAM, 128GB Storage) | 6500 mAh Large Capacity Battery | Dimensity 7300 Processor | Military-Grade Durability",14998.0,4.4,10115,14.0,iQOO,https://www.amazon.in/iQOO-Ultramarine-Dimensity-Military-Grade-Durability/dp/B0F2T7B9TM/ref=sr_1_21
"acer Super ZX 5G (Cosmic Green, 6GB RAM, 128GB) | Segment-First FHD+ 6.8” 120Hz Display | Sony 64MP AI Triple Camera | 5000 mAh Long Lasting Battery",10499.0,3.5,1060,48.0,acer,https://www.amazon.in/Cosmic-Segment-First-Display-Lasting-Battery/dp/B0F4DJSLJL/ref=sr_1_32
"Motorola G35 5G (Midnight Black, 4+128)",12242.0,4.0,456,2.0,Motorola,https://www.amazon.in/Motorola-Midnight-Storage-Powerful-Performance/dp/B0DPW21322/ref=sr_1_47
Redmi A3X Midnight Black 4GB RAM 128GB ROM,8999.0,4.0,194,18.0,Redmi,https://www.amazon.in/Redmi-Midnight-Storage-Powerful-Processor/dp/B0D78VSVGS/ref=sr_1_49
"Lava Storm Lite 5G (Cosmic Titanium, 4+4*GB RAM, 128GB Storage) | India's First MTK Dimensity 6400 Processor | 50MP AI Camera | IP64 Rated | 120 Hz Display | 5000 mAh Battery | Supports All 5G Bands",8249.0,4.1,891,,Lava,https://www.amazon.in/Lava-Storm-Lite-Dimensity-Processor/dp/B0FB41SQN1/ref=sr_1_36
"Motorola G05 4G (Forest Green, 4+64)",7899.0,4.2,2431,21.0,Motorola,https://www.amazon.in/Motorola-Forest-Green-64GB-Storage/dp/B0DSTLPR3C/ref=sr_1_19
"POCO C75 5G, Enchanted Green (4GB, 64GB)",8499.0,4.2,1554,23.0,Brand: POCO,https://www.amazon.in/POCO-C75-5G-Enchanted-Green/dp/B0DRKM9R41/ref=sr_1_19
"POCO C71, Cool Blue (4GB, 64GB)",7799.0,4.0,2031,13.0,Brand: POCO,https://www.amazon.in/POCO-C71-Cool-Blue-64GB/dp/B0F3XB7T5Q/ref=sr_1_4
"Motorola G35 5G (Leaf Green, 4+128)",11890.0,4.0,560,5.0,Motorola,https://www.amazon.in/Motorola-G35-Leaf-Green-128/dp/B0DPW2M4JR/ref=sr_1_15
"realme NARZO 80 Lite 4G (Beach Gold, 6GB+128GB) | 6300mAh Segment's Biggest Battery | 7.94mm Slim Design | 300% Ultra Volume | Pulse Light: 9 Colors, 5 Glow Modes | Ai Assist",9499.0,4.2,2333,14.0,realme,https://www.amazon.in/realme-6300mAh-Segments-Biggest-Battery/dp/B0FG2NDHJM/ref=sr_1_6
"Motorola g35 5G (Leaf Green, 128 GB) (8 GB RAM)",13138.0,3.8,93,15.0,Motorola,https://www.amazon.in/Motorola-g35-Leaf-Green-128/dp/B0FXFXSVQR/ref=sr_1_38
"Motorola Moto g06 Power (Pantone Tendril, 4GB RAM, 64GB Storage) | 7000mAh Battery | 6.88"" 120Hz HD+ Display | 50MP Camera | Android 15 | MediaTek Helio G81 | IP64 | Gorilla Glass 3",8312.0,4.0,48,17.0,Motorola,https://www.amazon.in/Motorola-Pantone-Tendril-Storage-MediaTek/dp/B0FVWFSWD7/ref=sr_1_14
"Lava Bold N1 5G (Royal Blue, 4GB RAM, 128GB Storage) |Bigger 6.75"" HD+ Notch Display | Octacore 5G Processor | 13 MP AI Camera |5000 mAh Battery| IP54 Rated Dust & Water Splash Proof",8249.0,4.0,510,21.0,Lava,https://www.amazon.in/Lava-Bold-N1-5G-Processor/dp/B0FNX24L38/ref=sr_1_25
"Redmi A4 5G (Starry Black, 4GB RAM, 128GB Storage) | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging | Charger in The Box",9999.0,4.0,12168,17.0,Redmi,https://www.amazon.in/Redmi-A4-5G-Storage-Charging/dp/B0DLW4QD72/ref=sr_1_5
"realme NARZO 80 Lite 5G (Crystal Purple, 6GB+128GB) | 6000mAh Long-Lasting Battery | MediaTek Dimensity 6300 5G | AI Assist | IP64 Rated Water & Dust Resistance | Military-Grade Durability",12499.0,4.2,3403,17.0,realme,https://www.amazon.in/realme-Long-Lasting-Resistance-Military-Grade-Durability/dp/B0F9TT7Z5Q/ref=sr_1_9
"Lava Storm Play 5G (Dune Titanium, 6+6*GB RAM, 128GB Storage) | World's First MTK D7060 Processor | 500k+ Antutu | LPDDR5 RAM | UFS 3.1 Storage | 50MP AI Camera | 120Hz Refresh Rate | IP64 Protection",10499.0,4.0,1229,22.0,Lava,https://www.amazon.in/Lava-Storm-Play-5G-Protection/dp/B0FB9115N3/ref=sr_1_29
"Lava Bold N1 Pro (Stealth Black, 4 GB RAM, 128 GB Storage)| Bigger 6.67"" HD+ IP54 Display | 120 Hz Refresh Rate | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery| Charger in Box",7499.0,4.0,1700,11.0,Lava,https://www.amazon.in/Lava-Bold-N1-Pro-Stealth/dp/B0F1Z259NF/ref=sr_1_8
"Tecno Spark GO 5G (Ink Black, 4GB+128GB) | Slimmest Smartphone with 6000mAh Battery | Ella AI with Indian Languages Support* | IP64 Dust and Water Resistant",10999.0,4.0,120,8.0,Tecno,https://www.amazon.in/Tecno-Slimmest-Smartphone-Languages-Resistant/dp/B0FL7Z49F9/ref=sr_1_37
"Samsung Galaxy M17 5G Mobile (Moonlight Silver, 4GB RAM, 128GB Storage) | 50MP OIS Triple Camera | Gorilla Glass Victus| IP54 | 6 Gen OS Upgrades | AI | Gemini Live | Lag-free Gaming | Without Charger",13999.0,4.2,1225,15.0,Samsung,https://www.amazon.in/Samsung-Moonlight-Storage-Upgrades-Lag-free/dp/B0FN7TJYDK/ref=sr_1_24
