title,price,rating,reviews,discount,brand,product_url
"Swee10 Natural Stevia Sweetener Pouch 300g | Sugar Free | Plant Based | Zero Calorie Sugar Substitute | No Maltodextrin, No Aspartame | No Bitter After Taste | Zero Calories | Diabetic & Keto Friendly",489.0,4.2,351,5.0,Swee10,https://aax-eu-zaz.amazon.in/x/c/JM4nfLDK7OJyzJO-vHtQ0nMAAAGcakNCAgoAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDIgICCrPfiK/clv1c_ek-YBPHXUsbWHn2mJtYb8xPAyU13fwsZ4fwqrmf_tgGnybdAcFrAOWwr5V2gjQ0NQkY9qqVT6vKHbf97wypy-G11nzZoC6aoaHLzvAEQqmAuqpX6NKfyfiGUVdk3oWp9f8jfC_9Asg-dlJjheeIcv2c-Jtu2NpXql8yQ4j2ulMZ9W2oeOPRzfpu8qqdO8t_y16HIV3EBqyMgxYS8MgVD8F6XTsk2DsZefIp6ef_vX9xdtAZ6ox-81wPNHOhcszeyWq4_QlohvEmZ3H2oyut_P9vnaPDsqvYW5CdE1HE312Y8g5uRNrdzZ7h1EK0hSdsiamU6O70xYWQujzXZyM5GfzhTcuUz-b12YgsyliPj8sclXjSy1HPj8BUSzJIBNI1BDrFh441q92OHu9Oa6381WZJYl3V8IpfC2tnPVJ8M7K_hGUQz015dhRFr9vsXlVL7YtR8SKt0wy-4OUkUlg9LfdG4OrIpHU7sy__MPIcVOlHsPWNZspGYOk7Mhr6jhh2rDoD7-YD4mpj4631VLpEsHJc9juuO2ZGJE-Y3w0foVa-ntxxkWUROJZFD1mYHhmwa_Pi1dDlVKEPTUeeHqBEsmgNxwRJ-8dQrP9KwdmIa5MaPCBRgq3unlwO8K1onRKbGESAQ47Ph9cCj8P-tt3xifV6jRfZ-rS8fUDNtMcPDDnJljJbo0xL6e3_C2AeSo4lU2vEck2ZWYGdscq2JHFnYsmgYg02vQZnq8j94eMDhM1DY4a9xKBA67DM3oOaEB6STj3ucMkKLPQLNk7LonwuiF7UfhoiStmmndHtM8LojunwYXXJ-k-Ty8nFSBJU5ySP95vTuWXcCR7yKEWEmWsxf7B1pdYftxBu6EyEVT28xeZNujDU64MuPUw9PBv2ZR5vLTNJafXPfleKWNDhxjxzxwCpBNewn9KzoSoUJ0GDYlY_m0UGOaG4P5xOiNP6u2Px01hPsCXgPJKqFKM3muv5-2PxlSy43iHio0b4peI8OLdwVkyhEwq_NPx-66jHYrQDbbYMrWHlFBVNsBxhriw8VDmiiHIkUZSuMFTZTVl3-FkdIBQY3k8g-n0RnYS0ed9tHtaoQafwtZISWFvoRBCyANWxPNOfeVl_AFtCGwq6Eevm_2xqgTU9yFeps0yNsbWjjRFLjtKHrzNsSezn4L7N-hufkqJ3tvY4WXIRlbXtod-rGnbNTSS0MdQV5DkYcDB0EwFjnbjIu3OI8E98HnhE_IDlNhWufCN7GoljalmKyDzr5NPLZfp0dz-X2sGyEkK8BCFZTJIMgc8Wc_M5e3MyHJt8WE2IEdujoB0l8sRCfOiC2oUtBX04ElVsJU_Dq0NraQb6ble0B5ze0geyaH0ET1bvum96jqjVEkodTi72RUpDbF5qWAV7WijBmxs9foHkjShkEWWyXCFBT6Ab8ni6-oBopy1eJilCrUgihHdYDMW0VOihoUl5oeMfOysaR9FQKvU1P47BmFkgeJcA61IkXLbAPVe_Rb8Zxek6GTrdkaMo2OMt8Dhfa3SuuLpiwwKomKcV7gp88gMcGmEFrAy2gUfEUD_XrqP8-AtA_rC3kxslH95JaoK_lk2e26WTtszK4TIEmZLuqSu8sMDZoxK9wQZ1nvPdYw0LLbTaJY9lDVMOZSID4r0xDrCWxn2qvptiNLC9UdhTqqbf2gA/https://www.amazon.in/Swee10-Natural-Sweetener-Non-GMO-Substitute-200g-Refill/dp/B0CJVFG5T3/ref=sxbs_sbv_search_btf
"realme narzo 90 5G (Flowing Silver,8GB+128GB) | 7000mAh Biggest Battery | 60W Fastest Charging | 50MP Front & Rear AI Cameras | 4000nits Brightest Display | AI Assist | IP69 Dust & Water Resistance",18499.0,4.2,267,8.0,realme,https://www.amazon.in/realme-Charging-4000nits-Brightest-Resistance/dp/B0GKPYRHGX/ref=sr_1_23
"realme C85 5G Smartphone 6+128GB Purple, 6.8inch Screen, 144HZ Vision Display, 45W Fast Charge, 7000mAh Battery, 4+50MP Camera, MediaTek Dimensity 6300, IP69",18999.0,4.6,172,5.0,realme,https://www.amazon.in/realme-C85-Smartphone-MediaTek-Dimensity/dp/B0G2BG61WJ/ref=sr_1_10
Redmi Note 12 5G Mystique Blue 4GB RAM 128GB ROM | 1st Phone with 120Hz Super AMOLED and Snapdragon® 4 Gen 1 | 48MP AI Triple Camera,12990.0,3.7,1370,35.0,Redmi,https://www.amazon.in/Redmi-Mystique-AMOLED-Snapdragon%C2%AE-Triple/dp/B0BQ3PJJDQ/ref=sr_1_37
Slide and Learn Multiplication Book for Kids | Interactive Pull Tab Activity | Colorful Times Tables 1 to 10 | Math Practice Book | Fun Learning for Early Education,849.0,4.8,5,58.0,,https://aax-eu-zaz.amazon.in/x/c/JNSn0-VCGQiY_jvll6ZE1swAAAGcakNxsgoAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDIgICCrwORs/clv1c_ek-wBHHXFcbWD32nIpcbsxPAyU1zPgtZDm_CfIzoj48P5TUeYil2abuuxE_1UJWT2IXbIAT88qVq-vnDtaE3HaBXnwn3786YCR3s7WwaJ2uUCLu7C7SN-VVIL31wtSIBdtvjGcy7ijaT3f2cSItP6Il2AA_dk1Ha8sT3TT6v8Jq_iOqfG9vrzVMwcVnADFwMXQg402h1HRrurdwtVpph82FQS0tyAV-72U1V9K9VUu3Xd0dJ4DYZbT7maKLoWhKBmkBSEm8GS_-2mErVVkS4a1Py-ytymHvzheuSy0N4dedciC8dVbrrZnITInRdFIYuhDig8Za3AKwsTCcJUIzqUrCsZLF4WfsXLaWUpqq9drr9KcFjRfprIDfT-h4Vo356S8SreWDNDW4dPKl0GrD5py7H7jhLii6XgTwKdgzDgqj-9t6nIwvo0ijUMP9tBmf2x9_BQepqyyxjGq3L8XCr5jrTvayEh0ggFTRM3-eAYx_kWmvk6l1aLnwCB_oDThvMiu6V23fxK0aIBFf_T--9rgqmKtpgrAH2GpcnerZ-4Hnq1setCle3YbOixSVCuUbv8csrCN0rjP_PJSyeTWxUo6m-9cDZpfFgwKgF_sugn4fWGgnfbwXg6sikwwQhrmZ7uBNH5OToOH4_mnenOsEThJvlLwdHmWcx6GNSZCWMlb0edPxfVcdBVbd-Hyh_8sd98FycdbxuZiwmO5fVeBrpkAuahESwx-cuNdJB9ktGT-CyJls6eNm2ZJZeYdMfpolos8p9Wcvik8QBN2GxReh-wjgZLNav5F1Rwma9Sq0nUN38Dekc5GD4SIL6joWBkezIOZ-BknyS3K74QG6ws-bGF-oahJ2nt5dLS-kID4RQT1ZeBYjOdvYCmAyzVZNijdehD4vBo1Cfif3pCbFeDOo2G9vTxb8eGS9pKE8ev0XAIowY1l0WVrcweLgtzPFZZSgbTGGM72mLm0FFwafcrgs74AR167VN-jhATylobDpOo7WtOwXQarsyarKpxe6l672kYEkzHAVfuCkydmhmxFpRNTlwuLYNK-peQWt8do1E7guGGTU-6qufdQn6t0OK9gtXJ2KOzmDVltiIDn2_kAxlZHdOQeY41w83vhVNZJY8NhJdy3Zl6xisKawYXyocc8YX_ecT7K4gTz-dxYhjHb9XLq32NNaNBrkYisUYEajxsvXp9HtXWg9OvzTPLFmrCBw80oDRNhIl8xX1zYHC7fTG8uombayoP0i11_hcukgw4bNVAVMuFkPPDi2_mZr-fAjMnGUE_xH4AayPF0-d0C5CpX6xhqhsogYixZ5_ze0YmJDOf4gOzttVf8M5WZWy3EglGPR-BhneRR0pNHltQaiwKIL-ZtGOLsyw8xtgi1KAmF4u9tAZtMaxCO0BMrHgwa4O6P-Uu4Rhfz7r90Z-UX66vyCcJ_j8QSz0Puy36nh1HNre4bHsftQ12ja99SHtseyVUa36Lbwdt5RTkEi85Lirmi1ZvdGqhfPVExwNiGld97NP-EKAr_G55hHET1p4TEfcyzEqGkCOPaGYXtn7_1Xwt0Fln6coEXX3uHxwU7kM8K0Cf07Z4Wcfe2AG8sDbRy2fZqbb2cVHTkL-CCPeZqNarWnyh1csIYJPMmLxxj2G2N_HzPQ7nl07FZzJJCKBkJchFUa7IqA7auDULpaxFvP4wLyiynzu/https://www.amazon.in/Multiplication-Interactive-Activity-Colorful-Education/dp/B0G26V17NK/ref=sxbs_sbv_search_btf
"Pova 7 Pro 5G (Geek Black, 8GB+128GB) with No Cost EMI/Additional Exchange Offers",17299.0,4.4,25,21.0,Tecno,https://www.amazon.in/Black-128GB-Additional-Exchange-Offers/dp/B0FXXR74YW/ref=sr_1_16
"realme P3 5G with 6.67″ FHD+ 120Hz AMOLED Display (8 GB RAM, 128 GB ROM) Space Silver",18999.0,4.2,60,10.0,realme,https://www.amazon.in/realme-6-67%E2%80%B3-AMOLED-Display-Silver/dp/B0F1TH6L1Q/ref=sr_1_8
"realme NARZO 70x 5G (Ice Blue, 8GB RAM,128GB Storage)|120Hz Ultra Smooth Display|Dimensity 6100+ 6nm 5G|50MP AI Camera|45W Charger in The Box",17999.0,4.2,9500,6.0,realme,https://www.amazon.in/realme-Storage-Display-Dimensity-Charger/dp/B0D3WXQN8N/ref=sr_1_34
Slide and Learn Multiplication Book for Kids | Interactive Pull Tab Activity | Colorful Times Tables 1 to 10 | Math Practice Book | Fun Learning for Early Education,849.0,4.8,5,58.0,,https://aax-eu-zaz.amazon.in/x/c/JPt0e_dJJWSXoyzzaYTm6pcAAAGcakOiXAoAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDIgICBHvrGQ/clv1c_ek-wBHPXFcbWDn1nI5cbsxPAyU1zPgtZNhlP6A_jHctO8TsCLuwcw6MRpdhB-gzIwoqxJPdRZlTEzmuX72FXYbAAp1-geQZBDeruDCHp9swmyRHsLLOcAwDLQzlwtgbZ53ypZ6n6ONTCxuchyJtexrtHtLlcl1T4skTbZydKzAcRQUfFLnj4TAZCK7kNYR-dqSmtywMIng7J25BF-yCAM9hqZRI6Glvjt54bnEyeqQYqi06KK30wtoS7fhOmjg3Ax6M-sVZIpvEjzVdrfXE63PX38QHEmXvzheXFs6V5dvj3Kz-KnQ1BIB3xIsiJV9_gwG9yXJE1AKgsTKcOUMx6-wNG0tRNBIpgAq4DELk-_LP9SY33HJeHsUKs9Wy7tPtQqYXbXk5VkFIWR1bMJXa82w3XPExCk9vY6nf9XXJrtQKUbjSE574I0wG2Kh1eWFdT4ij7UFdeoegcmBwrQVnQWS4kvEdPjpfVvTTLAckGpCaQn7jsyy6Dj9CEIJkJp6UHhSgO4dWYKDeW1WVFMlGaeFG8nCie16AHcGbENRHQEUIa9I5zW9Oe5e9PvMymKFNB1yQ35dhd6WRXFczwubVDm4rI-a6txC42aaz0jWIZjIPbWPRqrqMcVvmJTyfdyAv3gdCABBKOULzSjfeX3su8MBMf5wu6DCXa6l97PBEB3KfNE9SGkKG__n0MBXLsxa7iRZ_PIvFAACLXQtWdNak4wS71gfe8_bKgHD3TcmlPf3cWZeqfCx_49FoHYnB1cqKfWEcG0n7IVeJspWzku-padXDPR27uc7kOjRsIFTmYz0QubPzPNwDjB1tQ1TPWnm5_w7V72BX5KykVUhGf8ItKnhxvbyJ8GtRX2mzdULVfVzC-BARO8BQl3wjUporMl6YOQjoAdBcYSoDc039XuAQwUHpG5UPAkjRihlhLX0y-qXI2ttG6ottaeBKuDb3NnShNWSmfDSOkP6f7vJLMmDVudVdezkDRD5OuJQohKZJXHD2QQh_IZOJeuTKHTJi7dbUfg7QVkseYnfKiJX5QUW0fJ-5FFF70Xi1ayygoUOyM87RRHts7gj_5VBcFFBfA2HJW8KdBcKJWrs1JeB8t4HZxAzgce6iQZyJyaqXVX-9MnkBzG4KPbaZ7DV4JirsGGZzw26UYEqGnakMd25M9r34iI4N_TAct8L1xcJ634J0iSfbRfVAc_tnk-rng5F3LtJf5sgiTcjq9O-x1HY_Wa7-YG2DL4c9shgjtlOxpK2ckrCHmAFBPXLFWKc1FbQT0N0CtVoJ2Y5SoMAoWOnik7N5xrU8V2mI2mEFmJmOU8jLZYZxEtGyHqKo9ek3iIaX1EG1tqsj-__jMBtG17GZQFMjoV-4DCO-wytlT2tBBuGlauZIWOcXMiI1xQCCo4YCUnfXM-ihPhtSeCz7drxn6HUqENrJN7EQBHtfhg_YM_eQqv8j29qf2_aD5l_k0NqNZpXTt3PR2PA43TA4Jr56kMOwrO9TM7L65LHWAj7wmjQeV3o2OshACBan1JUXnfwa4VF6icFBS4wmYBYLjl5zIAOPvjn-X0lgAa6VuqzbHSz3O0FZ38mZJIC4aIjSGF3gEHP_JMMpDoAXCNVMo2_KxQbdmekJETTXhwqcfRj8plVtl-G8Q-9X24ug_QobIDvDtgPEoFZfkKzBesCR2QVy7sD86ojVyWMZy/https://www.amazon.in/Multiplication-Interactive-Activity-Colorful-Education/dp/B0G26V17NK/ref=sxbs_sbv_search_btf
"realme NARZO 90x 5G (Maroon Red, 8GB+128GB) | 7000mAh + 60W Biggest Battery & Fastest Charging in The Segment* | 144Hz Bright Display | Sony 50MP AI Rear Camera | AI Assist | 400% Ultra Boom Speaker",16999.0,4.3,454,6.0,realme,https://www.amazon.in/realme-7000mAh-Biggest-Battery-Charging/dp/B0GK8NLC3K/ref=sr_1_19
"Samsung Galaxy A23 5G, Silver (6GB, 128GB Storage) with Offer",23990.0,4.0,1291,,Samsung,https://www.amazon.in/Samsung-Galaxy-Silver-128GB-Storage/dp/B0BS1673FT/ref=sr_1_35
"realme NARZO 70 Turbo 5G (Turbo Purple,6GB RAM,128GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design",16968.0,4.2,5548,15.0,realme,https://www.amazon.in/realme-Segments-Dimensity-Motorsports-Inspired/dp/B0DDTZF6G1/ref=sr_1_32
"realme NARZO 90x 5G (Nitro Blue,6GB+128GB) | 7000mAh + 60W Biggest Battery & Fastest Charging in The Segment* | 144Hz Bright Display | Sony 50MP AI Rear Camera | AI Assist | 400% Ultra Boom Speaker",15499.0,4.3,454,6.0,realme,https://www.amazon.in/realme-7000mAh-Biggest-Battery-Charging/dp/B0G4BLW168/ref=sr_1_7
Slide and Learn Multiplication Book for Kids | Interactive Pull Tab Activity | Colorful Times Tables 1 to 10 | Math Practice Book | Fun Learning for Early Education,849.0,4.8,5,58.0,,https://aax-eu-zaz.amazon.in/x/c/JGt1UThpS0Lsg1X5PLxQr0IAAAGcakNl6AoAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDIgICAR1Hp3/clv1c_ek-YxPHXLcTWDaXjaOdxIFszcdQZt8JGSEtAcMrsjcmkeNGLIPEL45ukxWp7zYRiu_kFKDgiRXvZ1m__yuORD-OFSNFOHi8HP2Vuh2xQtc8eTTEtKqbvAbjBkjTwrn8hZ7hbumEtSiUIezxvni4xOQtG7bwdkHGKUsT6t7Ki0qDP8StcmcF4Z5Q4w4tkRH5EFzOal3JICMWJ1uvuvZDsOqrZqlc7UU-_kctjOlUx8Xi9ZkTrpJXUnP_GiZBBlMQOtnpu84tRpU44dfY_bCKKebBq9GtndJK_7iA4dslIXBA8Ql-wuewz_ESA2XRq1mDXAicK_xyGORgG3XHC8MhrL21LmvkEASFgF_MoNggiVQsKRhI3XA5g-vedlLsNJHCGmoAXKFvDPcY53o7P6ZTYmbm3Y1IBaQS33737FjYAdoLW7IPCdhqAUKrKY50QXvAtnZh8PybSZuE04eepUPP_xqECB2HTXt62NHExkKwzH-ZKudH6Uo3aLoOG-wfomQi1q-il9v9QZF6btrC3BloG_2kAFGrXhpBT8KmldP9wn2T5S3Lk4uXevSTsqqWQ7SjaOtP7pvci8DzF3HPsKaXcnQhDdA0Cd_WbK0J339YIrGqQk-vkQw5LE-qhx44PcYjEJAsvjjOsGQNUtcgTv3vt3kPLvu1ene4VFCJqEqs33uYGIPMyar0fYU8abE6yk44UCpxRD4KDvLxB_2NMWAa7QaUB7_y_YgCBgt74LaeTN3FOzS6FDgeRuH5Fg9QX-CzwSiq9BNBHcTrrZG3cFYyVbVQbipOqP3t0-Y9CgZX_25FOBm5pVV1KVVNuw-KESpeVxrSSB-QQYf6az2el1hxNBZopw4m38QU9VE0-q74CzfQnU4QzpggUs0Z24zN58EUsJ5eDtv709UjBhkrcYfOnXuhQXOFWxfifIAvJQn5E28o0Y52stsHJx-m3_1QRH_bWaxmRjFz9Xi7WVLand6eX8mItAxGtOZjpBo5nB1J0leH_CfShggqhwECJgqiTh4dt0EOxkMlq5GP65EXk_0JJo155GIVHJrZb6z7MIzJsCyiak9fG4xNSO_yO6__LOk2-lWRSiyXugQJ0llM7LpUJNh3_4gKzrsQ-re1zhXyknAPXjC_NcZ2RXTjzXUnu0QAcXe89VgutVGqfPS-mbgghNWBrHbDcL18WHeK4YKOB5iRkpE0G3Bcskfh4159yksVYKG3mF4bpFkaAQYyWCq58fXSRFjKlsUBiWNYfGAQIf3nuV-Uccic43tDvEvcCc7D_XC3y8EZGpM2IZuey6P5hkcRXvfTuDnf-Hi4th5FAhIRN4DPfl6cki-hhEwat6E6TRQGphNIzR3WzZJY26Z0aCvqPfZhhHJMtBXedhhLn17sPIRqhiKyqwt8Ha243wTKQ3Ll0yEOSL-FbK0Su7aIb6kpNkSKwzMd5S0Sm0Ftv2cfTEKH0A8lJVQ8if20Y0_C4AS1PF25hGCxWvLnLQF8_70Lt71ev1rt_H_VLhcKvdeC1F7b4Druce2sMnb4gxGmit6NpyHGLrCx9ZKsyIelJm8X_rUuZ_xgP_LtgpnquNCFnQM2i54uLyFOt7TsVG3XkoJjIEL3816_IpLXdFcCGdU9baONNyi-fTzRLYEQY6spB_dN9iNAOx4c9G7VSELKx03sUxsVVrDorFT-HG8A/https://www.amazon.in/Multiplication-Interactive-Activity-Colorful-Education/dp/B0G26V17NK/ref=sxbs_sbv_search_btf
"realme 15X 5G Smartphone 8GB RAM 128GB ROM, 6.8 inch 144Hz Display, 7000 0mAh Battery, 60W Fast Charging IP69 Pro Waterproof Dimensity 6300 6nm Octa-core chipset Processor (Maroon Red)",17740.0,4.2,190,11.0,realme,https://www.amazon.in/realme-15X-Smartphone-Waterproof-Dimensity/dp/B0FX3VKP8X/ref=sr_1_20
"Redmi Note 11T 5G (Aquamarine Blue, 8GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger included | Additional Exchange Offers| Get 2 months of YouTube Premium free!",19999.0,4.1,2494,13.0,Redmi,https://www.amazon.in/Redmi-Note-11T-5G-Aquamarine/dp/B09LJ1BF8Q/ref=sr_1_40
"realme 15T 5G Smartphone 7000mAh Battery 6.57 inch 120Hz AMOLED Display 128GB ROM 8GB RAM 60W Fast Charge, IP69 Water Resistance Support Fingerprint GPS Bluetooth Dual Stereo Speakers (Suit Titanium)",19399.0,4.2,182,16.0,realme,https://www.amazon.in/realme-Smartphone-Resistance-Fingerprint-Bluetooth/dp/B0BH9CRDCZ/ref=sr_1_6
Slide and Learn Multiplication Book for Kids | Interactive Pull Tab Activity | Colorful Times Tables 1 to 10 | Math Practice Book | Fun Learning for Early Education,849.0,4.8,5,58.0,,https://aax-eu-zaz.amazon.in/x/c/JGYgwM-XM_V_Juvn4p9zUz4AAAGcakOKHAoAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDIgICD2ocWi/clv1c_ek-wBPHXEsTWniFPYhsAb2gzhEiX4nLDbVSoDmDw3WVz99BbDWrIzEFQl94RFx5JVNnob_MLcwq7Icvcw_-ZjyPz3iUBeHRT5SDhImMz6pSH6ZX6fLzZ1c8bSPhtsFJRFpgy-kDMaA7dZfLgMLIVRbt64EzclUGC8sTzUza_7tq_6eqZE8dL-uIt-QbgGJqI4MI5R3kln4XM3sahryjXIusecJUNRU-_hx3G4I0OV5_RVDe6aw06Y1zXKdIN4C4q9CI-54voUxk-IUQrjTFZZ0Q5LWg8zjQ32j196kArYRi8acIJjIFS2gWQ1WEdEitFySoP_d9QgAFrzNq1qVzXukpsZj7Fmz5Vb6kCOAliJHsSonzRanBWQ0Ifx-NizICgmab03kW7W8JsU1IiEMY0qboaUxfx2WIYeu7fPnrg0P5vuqUiHqz8rTXEO3BVvMwM2YHtU9PsjyFgi-W_k5XxJgWj7XFN458DRls5Be0cf5gGOqMaKxWF_Ju97nSlmmngQsFnu9RaCMHv9edFElGeGXGcVIN5TcnUiJaNH35zUDjpwedZRkaNs5UY3yvxowNa35rYbQ0sOzd5FT3dIUJjWGoV665NtHQ6IugNlcrqGdzQdKNow_UszwniyWRFpwQE8RdDSbddE_bDTfcodgz1RSs35x3PtLf6pmQhAhUbwHbaTe6AqIMB5-W8iqoGYr-hNFTx5Ry7Ni9oQrVpDNmYXgLFHRS9UpwCtrZ4gkDIA0D_yhlm7-tIBOc4CZpvs3rRoQ8WGD_FmbcO-ohJ49EYw3_MBUA10XWY77SmDIDOIW80f_96ZVg1uMvBdrLqR2oxrpe_aIp1yFLyZ1la2TzPG-pK4vSxwZ4Fe-kMT4gkkROfMqN4Q_QIYwNPfDZjq06MchqHwW5w4KJ3sT1jolnGSruPdUISdsm5blw2BgrULq3XRCivvbAajt1_jt_oKB3DORniiAsulMe_ntyIg8kaka4bhSYe182GB26IZhSbHiGfaBw7IgNnP7PpKRCZWH96yd4Q3vWzy4hYOYgZBV2CIpXBSvJ5PxVDE93JDiGzMcYm_tCrYPAWM-PMehjMXjQ7BhHe7Zq5OgQ3roTGoovB1bP-DKP-1aUcTbmQnu-yyJ_DYhvmbK1-B_W_CUPUfbACcjgNg-1FJz5w9Ce9u372ADmnV3N54B6gQAfBqx6UiJF5H-HAPiOV1JNk_Lg4-MkhnqqLvWML2nnk52j7bFFNLXbeLImN205GN0TjmDdMkHkOB_4es-2VL6H2Ad9_qK16feYrzdg2AUA3wNDqwwiTTl9nL0Jd5LueTpkSZRuOmNOUyXCu1ZYsu0kRKj5MCTMpEg0yTWJ3b7ltQMWcgM_lROGKD8UTqTZDhqlHGAyaZyfhrBd0BVVDh1-m1SfVxAHDadU3DtqwWPVwNMHawoerVbHgywCYE4cu6oH5qTjo3rZehugHS5IcATrasaf8SeDuv-co5HshpgipcTrYUJYLOxP3g6wf__QEgeZtD3nW5PcTJ-MUZB-NIUnkV8a4F0BzTNpY5ZgYg6pFZ7S7r8wjBeyX4-JTuvpN9H0_4bsl_DGDiOCkFBL62FHQz2enoLeDF8l0sHtydUyCeHe9uw2zFpWS8uq_ZaE4UFPqDrGYCQvCvIFbeNxehIjMN-TpsBPWfYHyDZAjZNa9hhdKV-Tl1uxMkxY/https://www.amazon.in/Multiplication-Interactive-Activity-Colorful-Education/dp/B0G26V17NK/ref=sxbs_sbv_search_btf
Slide and Learn Multiplication Book for Kids | Interactive Pull Tab Activity | Colorful Times Tables 1 to 10 | Math Practice Book | Fun Learning for Early Education,849.0,4.8,5,58.0,,https://aax-eu-zaz.amazon.in/x/c/JDkyhYxxvtSjoEEFaaCCVY4AAAGcakMz7woAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICCKzZUX/clv1c_ek-wBIHXErbWznynI5drJ16WdB1VqvTFgcIpJsri3iuEsTiD06ebsucrdQ1Fo1aOTExnu9UqYzH_TmG5kE-J_y_DUPE1YQaV37ToAz4dK9s5hDBn2_iAbKK5it9QvnKw1hVh6aydD3WZB5TGXMNfm0q97pyck2VqE8b0Hz2gyF5fO2kcDdbZhMLRTSAq0DgnFnSvWAmFgajrFWT9rFJY9z47fMWtoIaWNC1tjIsyYqMAi5lob5HY8ceb2-Vnv4HHKMvrxzqZO9L4wKAXvl0jVYavoADNlX4RecZI2QpOp3Z-gXkLlZoe0qQ6HzOp_OcWNN4N8d9AK0gBWXHC8ApL92pLdjoQXZ5gZQNQvQ2399nqxqP2ssFp3wCq2o0CCXhPaVIZuUe9DAmkoGgfTnzd48Fffv_a6Wb3tjV-h91akfqdOwodd9Pe2_WSTOdhhS4JIqUxS5oJpeCLiuJTmIaTP_5KgclNqgCouJn1vdzzh1XSjqgbYYVRt9p9zyCDd5Txt2X51AY443ywuGMQnHs1Tykq_Geemgz-XpW7t87Ye5zg8eK0NyEiBprXqE_s1dl9s8uqSGiSuQg2RtvI0TWCM102OR-q4OizitLzdWt92Hrtve5TpZj8HP0CNKmdgMwayLhbNWl0pX_rycIYsBWKBkZau1-uuJqy6YnDBVAHT23djPIIRXOSZQooCGXo-akk0kttZWAlnCtroHfpFKyVcgYcF6T9PYGTdEOCM2IvBlqqoDTrsbbINOmmknvGMkPQxFrIW5PDRhMpr15CW3QCi0ZQ_ZWB_deNxyQnavoBcdOa3CoxB7H1dLNnxzeYIVdH_rL2Pzdeq9aZiwIbkYJ2KW3jYLFYXPj0KNylzefOK18d7ZuIqm2hRovZ0cU5SUoybUYsaDoSK4dCsVajov9MQcPYt2SR882VPpAdex4HQhoc3iywDclhPaSbcGF6e4z6FHPjno31fND7yCjMKgx_e1IkjyWGsT8PVKYbGWOHCZ0zafJvrqNsQh6q7wW9MHOEqt3lTcr5qJ5hxqGYyROGbQ7MYzsi_6Al-UijgqLsTeeZqLM0h-fVjWN2Q1lgrEf1SnFPNFuxrMQWWcrSuraIvDflnK8mTtY1ZLKP-3qX0yNt0IgmBAgtbohEamuJWfv2_adCBvh-Hvi1HKXtcmonsgiKsNHzL08ZZvo83beoI0KFO3FGwxAEEFdv3JSgMYbtYv-jraqaXViIaDEWtkrT472v01aMshJS3f1Dla3sh8LAayW0rejo9Ur-I9Ccy8x3pe2vmknsE6E0EbJIUvli4rk8eAy3gljaE7YmG1tjZuH4BoIpEqy_c_SnFSk1CymyYlKlLrBflzr067Ql9lqZL0dsO96_ABL3CwZRc_1mz1HPcI1EopKCzg2EEI2p1-tQ4-DROqpE-o5aAp5mEnqT52ZqIJ-IJ2IZIUoqz_bU6ly16mQOVik_aFRQEiHNqYm2BcPW2GeyU8nYwcfbb-HBjMVBNV8Xj-8nhsHSmzAvdMz_dW0a5UaUYIk1ZmrUbAQQyLm_nHVwtY3TlXCGoYobGs3oSM4dzRhlqX494ysJDQknt0fWNkVFaHlnllQcajQxBjnlcTMXSwql3uxrn5zdQZsy8A3PV7dYCM63xALGvFECqtxNcg12Y5q1YBrQstIs6PNUdXVZ804_cXh_HXE72co_HFPugVtr/https://www.amazon.in/Multiplication-Interactive-Activity-Colorful-Education/dp/B0G26V17NK/ref=sxbs_sbv_search_btf
